N,P,K,temperature,humidity,ph,rainfall,label
60,50,65,30.0,69.14587472014782,6.0,51.54922825,Ginger
40,55,70,35.0,67.25036145499507,6.5,22.06207161,Ginger
45,55,70,35.0,79.7081930004901,6.5,98.00403016,Ginger
50,55,70,35.0,87.23519328995792,6.5,48.77790371,Ginger
55,55,70,35.0,68.60303856203421,6.5,190.312216,Ginger
60,55,70,35.0,67.16300628732517,6.5,109.225556,Ginger
40,60,75,20.0,86.52163121327469,5.5,108.82891709999998,Ginger
45,60,75,20.0,87.76984779209238,5.5,21.90440445,Ginger
50,60,75,20.0,77.22333767313475,5.5,148.6977358,Ginger
55,60,75,20.0,83.49003755110294,5.5,68.69420397,Ginger
60,60,75,20.0,81.02974759300247,5.5,133.1120232,Ginger
50,50,40,20.0,61.35211435273501,5.5,106.2944879,Turmeric
55,50,40,20.0,65.87108769966532,5.5,36.99362831,Turmeric
60,50,40,20.0,60.81633395573987,5.5,53.43228915,Turmeric
50,55,45,25.0,79.47419833771586,6.0,69.8671263,Turmeric
55,55,45,25.0,88.19791975089916,6.0,147.8035305,Turmeric
60,55,45,25.0,71.7483143329166,6.0,100.0497183,Turmeric
50,60,50,30.0,63.93985744990374,6.5,48.30159325,Turmeric
55,60,50,30.0,89.59040637440799,6.5,33.95825723,Turmeric
60,60,50,30.0,65.00086900968452,6.5,127.7767134,Turmeric
50,50,45,20.0,77.16429088259969,7.0,75.95295,Turmeric
55,50,45,20.0,66.78810402581094,7.0,122.5391946,Turmeric
60,50,45,20.0,74.17596357044653,7.0,72.85017344,Turmeric
50,55,50,25.0,86.99349525837485,7.5,132.7923586,Turmeric
55,55,50,25.0,72.75460910065715,7.5,121.5639121,Turmeric
60,55,50,25.0,66.03589382266206,7.5,45.24690619,Turmeric
50,60,40,30.0,77.34519052598557,5.5,64.55882254,Turmeric
55,60,40,30.0,78.2692767579262,5.5,95.83016448,Turmeric
60,60,40,30.0,66.77540945744451,5.5,76.88582484,Turmeric
50,50,50,20.0,64.56565868626573,6.0,48.32113628,Turmeric
55,50,50,20.0,80.93478291508072,6.0,44.20899581,Turmeric
60,50,50,20.0,86.58259743883133,6.0,186.1728203,Turmeric
50,55,40,25.0,71.04848372747719,6.5,48.54598575,Turmeric
55,55,40,25.0,68.82868609052238,6.5,61.91208707,Turmeric
60,55,40,25.0,66.6426385250615,6.5,117.5293447,Turmeric
50,60,45,30.0,86.12859200265714,7.0,28.36535596,Turmeric
55,60,45,30.0,61.524244966536266,7.0,71.3195307,Turmeric
60,60,45,30.0,61.56205430773078,7.0,187.8961851,Turmeric
60,40,40,15.0,62.03983245740771,6.0,62.83469851,Wheat
65,40,40,15.0,70.15665110071228,6.0,62.83469851,Wheat
70,40,40,15.0,63.744183003704286,6.0,96.32600992,Wheat
75,40,40,15.0,64.59301683153387,6.0,83.75937135,Wheat
80,40,40,15.0,77.66726940648411,6.0,174.5723999,Wheat
60,45,45,20.0,77.39569503005536,6.5,118.4901697,Wheat
65,45,45,20.0,87.55445051493717,6.5,70.18185181,Wheat
70,45,45,20.0,83.75407021676298,6.5,197.2101782,Wheat
75,45,45,20.0,84.53242901875682,6.5,119.6404412,Wheat
80,45,45,20.0,64.53413640108558,6.5,46.10585191,Wheat
60,50,50,25.0,88.23441697769044,7.0,78.06910795,Wheat
65,50,50,25.0,84.89421628885852,7.0,48.54598575,Wheat
70,50,50,25.0,65.81166669222621,7.0,263.1103304,Wheat
75,50,50,25.0,64.7172832091237,7.0,240.4795923,Wheat
80,50,50,25.0,62.34155384412651,7.0,63.49726331,Wheat
60,55,55,15.0,63.220184528683454,7.5,64.23845455,Wheat
65,55,55,15.0,82.38884596626113,7.5,38.14476781,Wheat
70,55,55,15.0,84.9535762491973,7.5,22.52497327,Wheat
75,55,55,15.0,71.00472095888303,7.5,57.26773002,Wheat
80,55,55,15.0,77.36531059521437,7.5,37.81123974,Wheat
60,60,60,20.0,68.70199642104927,6.0,98.00644238,Wheat
65,60,60,20.0,73.82692866202895,6.0,51.51033554,Wheat
70,60,60,20.0,74.28736550829923,6.0,81.52842690000001,Wheat
75,60,60,20.0,71.4286704089959,6.0,78.96514709,Wheat
80,60,60,20.0,86.99068954190199,6.0,78.34604471,Wheat
60,40,45,25.0,62.54840303830973,6.5,79.27201575,Wheat
65,40,45,25.0,82.19723216302661,6.5,63.87020584,Wheat
70,40,45,25.0,72.17823973414544,6.5,48.60449438,Wheat
75,40,45,25.0,78.45413108989669,6.5,62.3061735,Wheat
80,40,45,25.0,72.21950499678273,6.5,90.46228334,Wheat
60,45,50,15.0,64.52511916774107,7.0,27.14509034,Wheat
65,45,50,15.0,69.27863439874392,7.0,94.68180316,Wheat
70,45,50,15.0,76.29255378367036,7.0,65.82045699999999,Wheat
75,45,50,15.0,74.83392857548745,7.0,56.47941847,Wheat
80,45,50,15.0,81.28415148687635,7.0,57.05709413,Wheat
60,50,55,20.0,78.85134753478746,7.5,57.26773002,Wheat
65,50,55,20.0,84.2518190452702,7.5,99.72430835,Wheat
70,50,55,20.0,70.94733637210884,7.5,36.45012824,Wheat
75,50,55,20.0,75.56104885128508,7.5,233.1075816,Wheat
80,50,55,20.0,63.814891071568006,7.5,87.05132890000002,Wheat
60,55,60,25.0,68.11518817416787,6.0,58.18713162,Wheat
65,55,60,25.0,73.08137902052724,6.0,46.83130119,Wheat
70,55,60,25.0,70.87665508480204,6.0,123.6495149,Wheat
75,55,60,25.0,66.82431708419574,6.0,94.62954663,Wheat
80,55,60,25.0,62.2816374503767,6.0,205.5463111,Wheat
60,60,40,15.0,86.3048747236823,6.5,50.46746116,Wheat
65,60,40,15.0,79.76701631105773,6.5,29.11187663,Wheat
70,60,40,15.0,63.157483739003325,6.5,104.4267991,Wheat
75,60,40,15.0,83.19036744847139,6.5,109.4169192,Wheat
80,60,40,15.0,65.19103581677905,6.5,55.51932414,Wheat
60,40,50,20.0,83.63439938509467,7.0,113.1169398,Wheat
65,40,50,20.0,63.71134579180339,7.0,56.12443206,Wheat
70,40,50,20.0,79.05735073932856,7.0,52.93031105,Wheat
75,40,50,20.0,64.47665815917125,7.0,161.2469997,Wheat
80,40,50,20.0,72.46048805022521,7.0,64.40866039,Wheat
60,45,55,25.0,60.855566678088636,7.5,194.5921148,Wheat
65,45,55,25.0,71.31205815748577,7.5,100.1961762,Wheat
70,45,55,25.0,78.08989713179268,7.5,72.24230804,Wheat
75,45,55,25.0,70.25909399764863,7.5,93.7942847,Wheat
80,45,55,25.0,89.72753637485687,7.5,38.30411077,Wheat
60,50,60,15.0,68.0161676356025,6.0,243.5120414,Wheat
65,50,60,15.0,81.56033199327938,6.0,45.20841071,Wheat
70,50,60,15.0,78.70671287985056,6.0,48.30159325,Wheat
75,50,60,15.0,76.88010059910341,6.0,62.74803826,Wheat
80,50,60,15.0,68.03630851314492,6.0,69.66256816,Wheat
60,55,40,20.0,73.17329093824193,6.5,82.52339655,Wheat
65,55,40,20.0,64.03060020373367,6.5,146.4727237,Wheat
70,55,40,20.0,73.56507011973466,6.5,208.3357976,Wheat
75,55,40,20.0,86.33239033766309,6.5,103.5771468,Wheat
80,55,40,20.0,75.71077734368302,6.5,284.4364567,Wheat
60,60,45,25.0,66.47064990119064,7.0,63.35298768,Wheat
65,60,45,25.0,84.78771800619066,7.0,66.13442813,Wheat
70,60,45,25.0,80.15183137641323,7.0,94.76189431,Wheat
75,60,45,25.0,82.08970376807218,7.0,104.4218596,Wheat
80,60,45,25.0,68.8789774628724,7.0,153.8990984,Wheat
60,40,55,15.0,65.22866207400617,7.5,42.44054315,Wheat
65,40,55,15.0,88.37294192982952,7.5,103.8235658,Wheat
70,40,55,15.0,66.1137781425563,7.5,73.50734019,Wheat
75,40,55,15.0,67.91284132962515,7.5,125.0972687,Wheat
80,40,55,15.0,65.69870479202801,7.5,90.10978128,Wheat
60,45,60,20.0,84.20839680643793,6.0,157.8548562,Wheat
65,45,60,20.0,63.312074921996754,6.0,104.0277061,Wheat
70,45,60,20.0,69.33587555646548,6.0,224.83157290000003,Wheat
75,45,60,20.0,69.95863832281725,6.0,109.2853418,Wheat
80,45,60,20.0,80.24241511645914,6.0,48.99390828,Wheat
60,50,40,25.0,75.2461778365498,6.5,97.76832322,Wheat
65,50,40,25.0,87.04312997275386,6.5,49.73922097,Wheat
70,50,40,25.0,73.15124001169691,6.5,98.33351125,Wheat
75,50,40,25.0,61.30482316371807,6.5,96.38808001,Wheat
80,50,40,25.0,83.01011252686698,6.5,113.1169398,Wheat
60,55,45,15.0,86.99183767539489,7.0,62.74803826,Wheat
65,55,45,15.0,79.90769350445348,7.0,106.9216033,Wheat
70,55,45,15.0,62.105937439543,7.0,116.7431319,Wheat
75,55,45,15.0,76.88435309892817,7.0,189.67113490000003,Wheat
80,55,45,15.0,80.15122952734792,7.0,49.73922097,Wheat
60,60,50,20.0,88.4466612053927,7.5,196.2408242,Wheat
65,60,50,20.0,63.423265826655076,7.5,86.76287924,Wheat
70,60,50,20.0,63.53071136548295,7.5,139.2921004,Wheat
75,60,50,20.0,82.35696647064668,7.5,117.9733424,Wheat
80,60,50,20.0,73.64312611139269,7.5,295.9248796,Wheat
60,40,60,25.0,72.1247262046691,6.0,113.0381382,Wheat
65,40,60,25.0,81.5412983516992,6.0,159.3223075,Wheat
70,40,60,25.0,72.38710015616472,6.0,24.05207925,Wheat
75,40,60,25.0,64.74827232238222,6.0,102.8593382,Wheat
80,40,60,25.0,80.36484611759256,6.0,166.13658859999995,Wheat
60,45,40,15.0,63.200597335447,6.5,191.2996157,Wheat
65,45,40,15.0,89.254360490539,6.5,113.25373,Wheat
70,45,40,15.0,64.57902959999831,6.5,116.0396587,Wheat
75,45,40,15.0,60.39341163540214,6.5,106.8685636,Wheat
80,45,40,15.0,76.53015909778567,6.5,115.9787989,Wheat
60,50,45,20.0,80.10646719831715,7.0,180.716828,Wheat
65,50,45,20.0,78.64784940167053,7.0,104.7783947,Wheat
70,50,45,20.0,84.39891552695158,7.0,62.26242533,Wheat
75,50,45,20.0,88.87869587117089,7.0,53.12442925,Wheat
80,50,45,20.0,89.40845127446863,7.0,67.03840888,Wheat
60,55,50,25.0,85.83481659959122,7.5,71.90018566,Wheat
65,55,50,25.0,68.2304513319729,7.5,23.69586761,Wheat
70,55,50,25.0,76.3025806324709,7.5,66.19426787,Wheat
75,55,50,25.0,65.38453929959927,7.5,100.7586226,Wheat
80,55,50,25.0,79.79883644447752,7.5,53.46622584,Wheat
60,60,55,15.0,68.57647321379419,6.0,129.20286529999998,Wheat
65,60,55,15.0,83.82119118833566,6.0,48.33941188,Wheat
70,60,55,15.0,78.41122333345959,6.0,20.36001144,Wheat
75,60,55,15.0,86.10272031024115,6.0,68.73932528,Wheat
80,60,55,15.0,83.86978024916198,6.0,100.1967854,Wheat
120,60,80,20.0,64.29375990564162,6.5,24.05207925,Sugarcane
125,60,80,20.0,66.43545555785565,6.5,48.77790371,Sugarcane
130,60,80,20.0,64.07455842249442,6.5,184.7674863,Sugarcane
135,60,80,20.0,65.69680914030738,6.5,248.8592986,Sugarcane
140,60,80,20.0,83.28841650901632,6.5,107.7697413,Sugarcane
145,60,80,20.0,80.24086449863356,6.5,40.82840673,Sugarcane
150,60,80,20.0,71.31744813412205,6.5,119.4765557,Sugarcane
120,65,85,25.0,60.82418179742344,7.0,114.2821387,Sugarcane
125,65,85,25.0,83.4348441969626,7.0,48.33941188,Sugarcane
130,65,85,25.0,70.17341359823462,7.0,71.40043037,Sugarcane
135,65,85,25.0,76.78843816284316,7.0,61.71111448,Sugarcane
140,65,85,25.0,86.51842031328522,7.0,89.85646496,Sugarcane
145,65,85,25.0,64.24765763096467,7.0,105.6209954,Sugarcane
150,65,85,25.0,82.01067532079207,7.0,69.81855775,Sugarcane
120,70,90,30.0,71.43375284472336,6.5,57.99524359,Sugarcane
125,70,90,30.0,76.52931258931774,6.5,89.73119396,Sugarcane
130,70,90,30.0,86.24855662186462,6.5,120.1593771,Sugarcane
135,70,90,30.0,62.48279863631445,6.5,68.23963161,Sugarcane
140,70,90,30.0,66.81140241803809,6.5,115.2325531,Sugarcane
145,70,90,30.0,61.9709138971601,6.5,94.76189431,Sugarcane
150,70,90,30.0,69.76001960986477,6.5,38.14476781,Sugarcane
120,75,95,20.0,88.82459589869396,7.0,40.53173216,Sugarcane
125,75,95,20.0,86.15945611239941,7.0,110.9804014,Sugarcane
130,75,95,20.0,87.67378594027838,7.0,69.66289997,Sugarcane
135,75,95,20.0,81.71348999632406,7.0,107.9868949,Sugarcane
140,75,95,20.0,73.3480124899549,7.0,184.7624496,Sugarcane
145,75,95,20.0,61.656202862391176,7.0,135.1272491,Sugarcane
150,75,95,20.0,76.19438231680446,7.0,29.86681385,Sugarcane
120,80,100,25.0,79.55072278933288,6.5,106.158201,Sugarcane
125,80,100,25.0,82.05201982443549,6.5,147.0414824,Sugarcane
130,80,100,25.0,77.87441699015064,6.5,21.0000988,Sugarcane
135,80,100,25.0,84.61745261957412,6.5,116.5084074,Sugarcane
140,80,100,25.0,83.89271292260983,6.5,116.7555937,Sugarcane
145,80,100,25.0,75.61454469826054,6.5,86.55517751,Sugarcane
150,80,100,25.0,75.44885692396318,6.5,263.9642476,Sugarcane
120,60,85,30.0,84.92739009198975,7.0,105.6941544,Sugarcane
125,60,85,30.0,83.33189648388598,7.0,57.99524359,Sugarcane
130,60,85,30.0,62.49553939602333,7.0,105.8554351,Sugarcane
135,60,85,30.0,69.93301930876672,7.0,50.6128521,Sugarcane
140,60,85,30.0,71.99918309138967,7.0,157.8548562,Sugarcane
145,60,85,30.0,78.05889045527248,7.0,113.7759219,Sugarcane
150,60,85,30.0,71.13795451960087,7.0,130.0608093,Sugarcane
120,65,90,20.0,78.65879704288788,6.5,90.21633216,Sugarcane
125,65,90,20.0,75.9495017347524,6.5,192.2316221,Sugarcane
130,65,90,20.0,78.53558165223205,6.5,71.6266696,Sugarcane
135,65,90,20.0,87.6237726061403,6.5,265.5355937,Sugarcane
140,65,90,20.0,84.5493317674399,6.5,74.05474936,Sugarcane
145,65,90,20.0,61.66971594801264,6.5,98.33351125,Sugarcane
150,65,90,20.0,86.52695398701121,6.5,21.30290472,Sugarcane
120,70,95,25.0,73.03607824743115,7.0,50.78669728,Sugarcane
125,70,95,25.0,78.33457512120586,7.0,204.9603677,Sugarcane
130,70,95,25.0,82.5778960987812,7.0,224.4016682,Sugarcane
135,70,95,25.0,88.21276642633026,7.0,190.2257843,Sugarcane
140,70,95,25.0,74.3502209177787,7.0,191.7723087,Sugarcane
145,70,95,25.0,76.86859553116736,7.0,68.38135469,Sugarcane
150,70,95,25.0,77.77353653722142,7.0,81.78710463,Sugarcane
120,75,100,30.0,70.62668119291813,6.5,100.1692639,Sugarcane
125,75,100,30.0,62.10255459129256,6.5,44.23629285,Sugarcane
130,75,100,30.0,80.23211068916532,6.5,135.16945249999998,Sugarcane
135,75,100,30.0,70.13904662318049,6.5,67.47677295,Sugarcane
140,75,100,30.0,64.38889522399461,6.5,76.64128258,Sugarcane
145,75,100,30.0,70.21945623309993,6.5,78.96159541,Sugarcane
150,75,100,30.0,85.18353280718449,6.5,57.74091817,Sugarcane
120,80,80,20.0,67.94888969074138,7.0,172.0540491,Sugarcane
125,80,80,20.0,80.28796733784392,7.0,103.6012114,Sugarcane
130,80,80,20.0,81.37364957458786,7.0,205.5720367,Sugarcane
135,80,80,20.0,68.29882872143689,7.0,74.62068748,Sugarcane
140,80,80,20.0,88.49253597422424,7.0,62.78730907,Sugarcane
145,80,80,20.0,68.92105734771386,7.0,250.0832336,Sugarcane
150,80,80,20.0,71.19710154537172,7.0,197.5282582,Sugarcane
120,60,90,25.0,70.67251604155098,6.5,53.43228915,Sugarcane
125,60,90,25.0,64.52369916865405,6.5,80.36146974,Sugarcane
130,60,90,25.0,72.13135132272652,6.5,149.91075569999995,Sugarcane
135,60,90,25.0,77.35450635554608,6.5,44.23629285,Sugarcane
140,60,90,25.0,70.99954274584134,6.5,66.26555904,Sugarcane
145,60,90,25.0,88.39408756230122,6.5,79.75328959999999,Sugarcane
150,60,90,25.0,70.23536653807105,6.5,74.32635105,Sugarcane
120,65,95,30.0,80.98807721860751,7.0,120.4359949,Sugarcane
125,65,95,30.0,64.6418400614288,7.0,221.2091958,Sugarcane
130,65,95,30.0,71.89491131584143,7.0,36.91852635,Sugarcane
135,65,95,30.0,78.30215623144717,7.0,107.0862095,Sugarcane
140,65,95,30.0,76.79421903575403,7.0,145.3728801,Sugarcane
145,65,95,30.0,73.86975466071073,7.0,55.296354,Sugarcane
150,65,95,30.0,83.49633093663319,7.0,53.65742581,Sugarcane
120,70,100,20.0,79.4916003506677,6.5,67.72777298,Sugarcane
125,70,100,20.0,86.98813331772917,6.5,135.1386537,Sugarcane
130,70,100,20.0,75.89436390351048,6.5,230.4462359,Sugarcane
135,70,100,20.0,74.5828680889445,6.5,40.71210074,Sugarcane
140,70,100,20.0,69.30003006731157,6.5,100.2585673,Sugarcane
145,70,100,20.0,76.86284003847237,6.5,101.2847738,Sugarcane
150,70,100,20.0,80.77338322169874,6.5,162.8432736,Sugarcane
120,75,80,25.0,68.13319986247208,7.0,43.25726752,Sugarcane
125,75,80,25.0,74.74307786476035,7.0,66.35634104,Sugarcane
130,75,80,25.0,78.73676663444455,7.0,93.7942847,Sugarcane
135,75,80,25.0,75.46346722112646,7.0,114.7399101,Sugarcane
140,75,80,25.0,85.84179959151243,7.0,150.87122019999995,Sugarcane
145,75,80,25.0,82.76620696566232,7.0,114.6659511,Sugarcane
150,75,80,25.0,80.75449101437047,7.0,80.6405403,Sugarcane
120,80,85,30.0,62.61872853702366,6.5,97.59081274,Sugarcane
125,80,85,30.0,75.70490241993663,6.5,54.37814199,Sugarcane
130,80,85,30.0,70.05333522241237,6.5,26.52364146,Sugarcane
135,80,85,30.0,70.60445022794042,6.5,105.4120514,Sugarcane
140,80,85,30.0,74.99307534537945,6.5,91.67241761,Sugarcane
145,80,85,30.0,70.53299435182586,6.5,72.49800885,Sugarcane
150,80,85,30.0,71.43467503718176,6.5,173.1686574,Sugarcane
120,60,95,20.0,75.24449013111618,7.0,65.67591794,Sugarcane
125,60,95,20.0,65.34048392049911,7.0,104.5086618,Sugarcane
130,60,95,20.0,78.47376575728352,7.0,49.78102578,Sugarcane
135,60,95,20.0,65.86736320165797,7.0,198.8298806,Sugarcane
140,60,95,20.0,63.00451361980925,7.0,91.87312479,Sugarcane
145,60,95,20.0,63.80877872252107,7.0,204.7206567,Sugarcane
150,60,95,20.0,63.85418341144773,7.0,56.39962921,Sugarcane
120,65,100,25.0,85.32412115302142,6.5,99.35408185,Sugarcane
125,65,100,25.0,63.845448382205824,6.5,63.62250788,Sugarcane
130,65,100,25.0,78.54711923716467,6.5,112.4349689,Sugarcane
135,65,100,25.0,67.92177381019555,6.5,69.45072055,Sugarcane
140,65,100,25.0,86.75469774059114,6.5,114.8407725,Sugarcane
145,65,100,25.0,69.15303537330607,6.5,68.73932528,Sugarcane
150,65,100,25.0,79.03582835091954,6.5,162.8432736,Sugarcane
120,70,80,30.0,70.20023948042656,7.0,91.46442491,Sugarcane
125,70,80,30.0,61.920584053723196,7.0,53.40906048,Sugarcane
130,70,80,30.0,71.0511900702762,7.0,107.9124111,Sugarcane
135,70,80,30.0,75.42293557896842,7.0,112.6616435,Sugarcane
140,70,80,30.0,78.8045538218822,7.0,69.66256816,Sugarcane
145,70,80,30.0,77.03454815751829,7.0,28.94766949,Sugarcane
150,70,80,30.0,75.44043583169567,7.0,195.5697875,Sugarcane
120,75,85,20.0,78.51075745650517,6.5,34.7426459,Sugarcane
125,75,85,20.0,76.94356686484724,6.5,46.76837499,Sugarcane
130,75,85,20.0,77.93579986761083,6.5,143.09841709999995,Sugarcane
135,75,85,20.0,83.54124274142548,6.5,110.4432293,Sugarcane
140,75,85,20.0,60.98725030255999,6.5,48.54598575,Sugarcane
145,75,85,20.0,84.83771243908984,6.5,129.8765443,Sugarcane
150,75,85,20.0,75.77061306970913,6.5,195.3574542,Sugarcane
120,80,90,25.0,74.65813751132382,7.0,21.08484101,Sugarcane
125,80,90,25.0,89.46596794383117,7.0,188.9252083,Sugarcane
130,80,90,25.0,87.47891740509642,7.0,157.7592626,Sugarcane
135,80,90,25.0,70.41497958040631,7.0,183.468585,Sugarcane
140,80,90,25.0,83.13328310305701,7.0,117.53140259999998,Sugarcane
145,80,90,25.0,69.81028836161175,7.0,89.78216168,Sugarcane
150,80,90,25.0,72.17760637848096,7.0,243.5120414,Sugarcane
120,60,100,30.0,89.27797577839894,6.5,113.1161095,Sugarcane
125,60,100,30.0,71.87982577899979,6.5,57.02891698,Sugarcane
130,60,100,30.0,60.772136594474965,6.5,128.256862,Sugarcane
135,60,100,30.0,84.29085465600102,6.5,70.08200379,Sugarcane
140,60,100,30.0,69.47380548606674,6.5,112.50905159999998,Sugarcane
145,60,100,30.0,81.2330412011396,6.5,220.1156708,Sugarcane
150,60,100,30.0,82.37127833888158,6.5,186.2337571,Sugarcane
120,65,80,20.0,87.78606652841208,7.0,45.91011391,Sugarcane
125,65,80,20.0,82.19739363897871,7.0,123.5977843,Sugarcane
130,65,80,20.0,80.27620978580731,7.0,103.5771468,Sugarcane
135,65,80,20.0,85.35713233446644,7.0,128.256862,Sugarcane
140,65,80,20.0,68.01396994453034,7.0,197.5282582,Sugarcane
145,65,80,20.0,83.10573450162822,7.0,90.46228334,Sugarcane
150,65,80,20.0,68.48644168730563,7.0,106.0380805,Sugarcane
120,70,85,25.0,70.91094382473958,6.5,54.01872359,Sugarcane
125,70,85,25.0,73.09234794751417,6.5,257.0343554,Sugarcane
130,70,85,25.0,74.4582442901275,6.5,41.0550915,Sugarcane
135,70,85,25.0,79.70560010151277,6.5,106.6213157,Sugarcane
140,70,85,25.0,71.33534468770209,6.5,71.3195307,Sugarcane
145,70,85,25.0,68.2945461930204,6.5,199.83629130000003,Sugarcane
150,70,85,25.0,87.27648004873575,6.5,81.15072105,Sugarcane
120,75,90,30.0,65.53370226996432,7.0,26.70581328,Sugarcane
125,75,90,30.0,69.77240697358951,7.0,44.20899581,Sugarcane
130,75,90,30.0,74.88484287857598,7.0,67.9545435,Sugarcane
135,75,90,30.0,81.5340223488536,7.0,100.1692639,Sugarcane
140,75,90,30.0,68.50537153849672,7.0,40.12044158,Sugarcane
145,75,90,30.0,63.46484875959365,7.0,112.9203223,Sugarcane
150,75,90,30.0,78.2909372281575,7.0,86.55517751,Sugarcane
120,80,95,20.0,83.1041849387902,6.5,196.2736367,Sugarcane
125,80,95,20.0,62.664946845449364,6.5,95.85118326,Sugarcane
130,80,95,20.0,73.52052871770725,6.5,26.83924845,Sugarcane
135,80,95,20.0,65.9129504872704,6.5,108.0230792,Sugarcane
140,80,95,20.0,86.69063790620397,6.5,98.05089394,Sugarcane
145,80,95,20.0,75.65242866627824,6.5,49.61865305,Sugarcane
150,80,95,20.0,65.70712775612594,6.5,66.85510868,Sugarcane
80,40,120,20.0,66.74713498460065,6.0,25.93496537,Grapes
85,40,120,20.0,89.10169759294348,6.0,90.45142867,Grapes
90,40,120,20.0,88.42608242393715,6.0,270.4417274,Grapes
95,40,120,20.0,80.59619176497026,6.0,167.0470997,Grapes
100,40,120,20.0,83.78572862003323,6.0,41.45486619,Grapes
80,45,125,25.0,75.47247278247976,6.5,109.7571416,Grapes
85,45,125,25.0,69.34718680501538,6.5,107.5660804,Grapes
90,45,125,25.0,63.023896673011414,6.5,69.39630398,Grapes
95,45,125,25.0,85.57637119811827,6.5,73.44775287,Grapes
100,45,125,25.0,68.66110227867284,6.5,57.72799157,Grapes
80,50,130,30.0,76.14066760812135,7.0,135.33780330000002,Grapes
85,50,130,30.0,82.0897571770657,7.0,42.00660251,Grapes
90,50,130,30.0,76.7883381981632,7.0,41.39081525,Grapes
95,50,130,30.0,81.13525084960027,7.0,184.7674863,Grapes
100,50,130,30.0,76.74938631600506,7.0,28.22908103,Grapes
80,55,135,20.0,89.11085146431896,7.5,44.07843475,Grapes
85,55,135,20.0,82.99657003367697,7.5,106.362551,Grapes
90,55,135,20.0,79.81631611369033,7.5,56.72496677,Grapes
95,55,135,20.0,79.02918183951985,7.5,108.0756727,Grapes
100,55,135,20.0,71.09771972445978,7.5,26.88372572,Grapes
80,60,140,25.0,74.79980925300609,6.0,49.14337177,Grapes
